DocId,ProcessedTweet,OriginalTweet
3645,good job on making them confront each other they were kind of dancing around for a bit #debates,Good job on making them confront each other. They were kind of dancing around for a bit. #debates
3646,obama said he wants to keep tuition low for college students what more do i need to hear #obama2012,Obama said he wants to keep tuition low for college students .. what more do i need to hear ? #Obama2012 .
3651,help us measure sentiment on #debates click on the word that describes how you feel now,Help us measure sentiment on #debates: Click on the word that describes how you feel now http://t.co/6utKPjv5 http://t.co/nRevdSTD
3652,i look forward to a night of both candidates dodging the questions instead of giving a definitive answer #debates,I look forward to a night of both candidates dodging the questions instead of giving a definitive answer. #debates
3653,that was probably one of the most awkward handshakeembrace things i have ever seen #presidentialdebate,RT @kszendrey: That was probably one of the most awkward handshake/embrace things I have ever seen. #presidentialdebate
3654,obama talking about race to the top and hiring new math and science teachers #debates,Obama talking about Race to the Top and hiring new math and science teachers.  #debates
3655,mitt obama you must answer the question to get a point mr president,Mitt: 1 Obama: -1 you must answer the question to get a point Mr. President.
3657,ooh the women in cnn's undecided voters pool are slightly up from the men this means something #denverdebate,Ooh! The women in CNN's undecided voters pool are slightly up from the men!! This means something! #denverdebate
3658,no ass right now for obama on his anniversary he debating #obama2012 #support #obama2012 #obama2012 #support #obama2012 #obama2012,No ass right now for Obama on his anniversary he debating #obama2012 #support #obama2012 #obama2012 #support #obama2012 #obama2012
3662,are these guys going to play grab ass or square off like men don frye style #mma #presidentialdebate,Are these guys going to play grab ass or square off like men Don Frye style.  #mma #PresidentialDebate
3663,president obama is the best speaker i've ever heard this man has a great delivery,President Obama is the best speaker I've ever heard --  this man has a great delivery.
3668,a woman grabbed my arm after i struck her and had her detained i took a nap #denverdebate bahahahaha,@jamiekilstein: A woman grabbed my arm --  after I struck her and had her detained I took a nap. #denverdebate Bahahahaha.
3669,corre la voz so your friends and family know mitt romney is the wrong choice for our community #forwardnotback htt,RT @LatinosforObama: Corre la voz so your friends and family know Mitt Romney is the wrong choice for our community. #ForwardNotBack htt ...
3670,i think president obama is going to take a page out of billy madisoni pickbusiness ethicsss,I think President Obama is going to take a page out of Billy Madison...I pick..Business ethicsss...
3674,not to be racist but black people only like obama cuz he's black he is a horrible president #retards,Not to be racist but black people only like Obama cuz he's black. He is a horrible president #retards
3677,rt every time mitt romney appears on tv managers at men's wearhouse count their mannequins,RT @JoanieGentian: RT @LOLGOP: Every time Mitt Romney appears on TV --  managers at Men's Wearhouse count their mannequins.
3680,so #romney wants to ta me less and soend less #obama wants to tax more and spen less even tho he said spend less yrs ago,So #romney wants to ta me less and soend less. #obama wants to tAx more and spen less even tho he said spend less 4 yrs ago
3681,mr president governor now a question from bristol ct don't you think tebow should be starting #debates,Mr. President --  Governor --  now a question from Bristol --  CT: Don't you think Tebow should be starting? #debates
3682,#debates like he's reading from a powerpoint that's not partisan that's the truth,.@mittromney #Debates like he's reading from a PowerPoint. That's not partisan; that's the truth.
3686,i was going to dvr the debate but i just keep staring at it sooooooooo here i am watching #obama,I was going to DVR the debate --  but I just keep staring at it sooooooooo here I am watching #Obama
3688,they're going to get around to fixing the nhl lockout right #debates,They're going to get around to fixing the NHL lockout --  right? #Debates
3691,obamas gonna make history this fall first black president to serve just one term #romney #fuobama,Obamas gonna make history this fall... first Black president to serve just one term! #Romney #fuObama
3695,#debates romney says get energy independent does he know we exported more oil than we imported the last years #garyjohnsonforpresident,#debates Romney says get energy independent. Does he know we exported more oil than we imported the last 2 years? #GaryJohnsonForPresident
3697,dear #mittromney when your corner tells you to stay down please get back up #obamako #debate,@maddow Dear #MittRomney  --  when your corner tells you to STAY DOWN --  please get back up. #obamaKO #debate.
3698,i want to i want to you know you've had years to right #denverdebate,I want to --  I want to ... you know you've had 4 years to --  right? #DenverDebate
3700,im watching this debate like im voting for mitt romney thats the only way you see both sides,im watching this debate like im voting for mitt romney ..thats the only way you see both sides
3701,awhh he wished her happy anniversary before he started his debate that was cute points for president obama already,awhh! he wished her happy anniversary before he started his debate! that was cute. points for President Obama already!
3702,obama mitt romney know they can't stand each other but they gave each other a hug #swerve,RT @MyPinkTrapHouse: Obama & Mitt Romney Know They Can't Stand Each Other But They Gave Each Other A Hug #Swerve
3703,oh mittens you do make me laugh at your nonsensical approach to life #presidentialdebate,Oh --  Mittens --  you do make me laugh at your nonsensical approach to life. #presidentialdebate
3704,watching the #debates while also attempting to take notes on my ap lecturenot an easy multitasking feat,Watching the #Debates while also attempting to take notes on my A&P lecture...not an easy multitasking feat.
