DocId,Tweet,Score,ProecessedTweet,RetweetCount
2991,RT @Crutnacker: Obama should just send out a chair with a note: you'll still lose debating Invisible Obama  #Debates #PresidentialDeba ...,18.97474,obama should just send out a chair with a note you'll still lose debating invisible obama #debates #presidentialdeba,3
508,New rule: drink every time Mitt Romney comes on to President Obama.,18.95781,new rule drink every time mitt romney comes on to president obama,1
1607,Let's take a shot every time Romney blames Obama instead of talking about the changes he could make. #presidentialdebate,18.94713,let's take a shot every time romney blames obama instead of talking about the changes he could make #presidentialdebate,1
178,Mitt Romney don't pay no tax ! Mitt Romney don't make no tax !,18.938564,mitt romney don't pay no tax mitt romney don't make no tax,0
4942,Obama is destroying the Middle Class & claims to want to 'save' us. #DenverDebate,18.918443,obama is destroying the middle class claims to want to save us #denverdebate,3
132,Mitt Romney don't pay no tax --  Mitt Romney don't pay no tax!,18.911102,mitt romney don't pay no tax mitt romney don't pay no tax,1
2098,Mitt Romney don't pay no tax --  Mitt Romney don't pay no tax. - KW,18.911102,mitt romney don't pay no tax mitt romney don't pay no tax kw,0
5390,Jim Lehrer will surely have some funny one-liners RT @andylevy: Wait I thought I read that @SethMacFarlane was moderating? #debates,18.904964,jim lehrer will surely have some funny oneliners rt wait i thought i read that was moderating #debates,0
4512,#DenverDebate if changing tax code is a good idea Barry then why didn't you do it 3+ years ago?,18.902417,#denverdebate if changing tax code is a good idea barry then why didn't you do it years ago,0
913,I feel like Mitt Romney is trying to sell me life insurance,18.897855,i feel like mitt romney is trying to sell me life insurance,0
5036,Obama Spiting that true shit lol Mitt Romney Wrinkle balls having ass talking in circles!!,18.89313,obama spiting that true shit lol mitt romney wrinkle balls having ass talking in circles,1
5277,Rebuild America? Are we supposed to burn it down first? That seems to be Obama's plan. #RomneyRyan2012,18.891959999999997,rebuild america are we supposed to burn it down first that seems to be obama's plan #romneyryan2012,0
5521,Mitt Romney trying hard to be a real human being and congratulate Obama on his Anniversary (whatever those words mean). #debates,18.884631999999996,mitt romney trying hard to be a real human being and congratulate obama on his anniversary whatever those words mean #debates,0
4555,This Debate means A lot ... I know it does to me man ... #TeamObama .,18.881556,this debate means a lot i know it does to me man #teamobama,0
5156,RT @redeyechicago: Let me be clear that it's almost time to play DBATE BINGO. You ready? http://t.co/TAzcr2Qn #debates,18.880947999999997,let me be clear that it's almost time to play dbate bingo you ready #debates,7
2758,obamas already slippin up! All I hearf was Uh... Uh... Uh... lookin ass! #Romney,18.855,obamas already slippin up all i hearf was uh uh uh lookin ass #romney,0
3325,Mitt Romney fake as shit. Was talking all that heat and now he smiling in Obama face. #BitchSlap,18.847696,mitt romney fake as shit was talking all that heat and now he smiling in obama face #bitchslap,0
2802,This My First Year Able To Vote So Ima Take Advantage Of My Opportunity. #TeamObama,18.846085000000002,this my first year able to vote so ima take advantage of my opportunity #teamobama,0
4155,Can't wait to hear mitt Romney talk. Everything he says is bullshit. Gives me a good laugh.,18.819443,can't wait to hear mitt romney talk everything he says is bullshit gives me a good laugh,0
4581,Mitt Romney know he ain't tryna do nun for us American people,18.818496999999997,mitt romney know he ain't tryna do nun for us american people,0
806,Mitt Romney - I spoke to real people and it totally freaked me out. We need to create more jobs!,18.807534,mitt romney i spoke to real people and it totally freaked me out we need to create more jobs,0
4308,Mitt Romney was on that bullshit in that last response.. said virtually nothing substantive.. point --  Obama #debates,18.776445,mitt romney was on that bullshit in that last response said virtually nothing substantive point obama #debates,0
3083,By Latin America --  you mean drug trade? What does Latin America have to offer? #PresidentialDebate,18.774185,by latin america you mean drug trade what does latin america have to offer #presidentialdebate,0
4828,RT @d_seaman: If you Google only 1 thing during 2nite's presidential debate --  it should be 'NDAA Ruling' - your life affected! #DenverDeb ...,18.759317000000003,if you google only thing during 2nite's presidential debate it should be ndaa ruling your life affected #denverdeb,36
3381,I cannot watch the Presidential Debate - instead --  I read about one man's ongoing struggle against Mitt Romney. http://t.co/g0KjPf2K,18.758301999999997,i cannot watch the presidential debate instead i read about one man's ongoing struggle against mitt romney,0
834,If Obama wants to lower corporate taxes --  what's been preventing him from doing it over the past 3.5 years? #DenverDebate,18.745679,if obama wants to lower corporate taxes what's been preventing him from doing it over the past years #denverdebate,0
5146,Glad to hear the Latin America nod - that ball was dropped two administrations ago and it is time. #DenverDebate,18.743531,glad to hear the latin america nod that ball was dropped two administrations ago and it is time #denverdebate,0
1164,Mitt Romney --  stop telling China they're cheating! They might not give us their money no more!,18.741699999999998,mitt romney stop telling china they're cheating they might not give us their money no more,0
2721,Mitt Romney is the champion of saying a lot and saying not a damn thing at the same damn time.,18.741258000000002,mitt romney is the champion of saying a lot and saying not a damn thing at the same damn time,3
3334,Please --  everyone who can vote take the opportunity to do so! This is such an important election --  in all seriousness. #Obama2012,18.727748000000002,please everyone who can vote take the opportunity to do so this is such an important election in all seriousness #obama2012,0
4446,Obama looking supercilious right out the gate --  that bobbing tilting head --  that insincere half smile #debates,18.727066,obama looking supercilious right out the gate that bobbing tilting head that insincere half smile #debates,0
4506,Obama makes me ill.  He has done more to destroy America in 4 years than any terrorists could have done. #denverdebate,18.712518,obama makes me ill he has done more to destroy america in years than any terrorists could have done #denverdebate,0
1697,He said cut taxes for the rich. Mitt Romney messing up already,18.705887,he said cut taxes for the rich mitt romney messing up already,7
5551,i wanna punch that fuckin smirk right off mitt romney's face,18.685664,i wanna punch that fuckin smirk right off mitt romney's face,0
3189,If you can't remember anything while you're in the booth about to vote --  Just remember.. Mitt Romney can't dunk. lol,18.683306,if you can't remember anything while you're in the booth about to vote just remember mitt romney can't dunk lol,0
3078,@asesinada CRRRYING give me your weak --  your hungry --  your type B negative #MittRomney #debates,18.681365,crrrying give me your weak your hungry your type b negative #mittromney #debates,0
1178,God I hope Mit Romney socks it to that fool Obama tonight!  #TeamRomney #Debates,18.663712,god i hope mit romney socks it to that fool obama tonight #teamromney #debates,0
949,president obama and first lady michelle are so cute im not even kidding they are adorable together,18.66366,president obama and first lady michelle are so cute im not even kidding they are adorable together,0
3420,I don't care about politics or anything I just want Mitt Romney to win.,18.662962999999998,i don't care about politics or anything i just want mitt romney to win,0
5292,RT @iBALL_KG21: I have never seen the most disrepectful ppl in my life when it come down to Obama being the President ! Come on,18.656564,i have never seen the most disrepectful ppl in my life when it come down to obama being the president come on,1
3013,I can just feel the stupid emanating from Mitt Romney. It just rolls off him in waves.,18.655658000000003,i can just feel the stupid emanating from mitt romney it just rolls off him in waves,0
