Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
fu k ,0.51922,6,4,3.333333,
k ,0.51922,4,3,1.333333,
opponent ,0.518317,4,3,1.333333,
horse ,0.518181,5,3,1.666667,
youtube video ,0.51783,9,5,3.75,
youtube ,0.51783,7,4,1.75,
youtube videos ,0.51783,9,5,3.75,
focused ,0.516988,2,2,1.0,
rocks ,0.516444,1,1,1.0,
shutup ,0.516242,3,2,1.5,
planning ,0.515925,4,4,1.0,
drift ,0.514708,3,2,1.5,
ease ,0.514467,2,2,1.0,
stealing ,0.514194,9,3,3.0,
asking ,0.514193,5,3,1.666667,
gofolks asking ,0.514193,7,4,3.666667,
grammar errors ,0.513972,6,3,4.0,
oncoming t ,0.513844,7,4,3.666667,
t ,0.513844,5,3,1.666667,
bro ,0.513439,10,5,2.0,
longer ,0.51309,6,4,1.5,
vital ,0.512266,3,2,1.5,
observation ,0.510894,9,3,3.0,
feeding ,0.509436,4,3,1.333333,
dangerous ,0.508709,3,2,1.5,
belongs ,0.50771,4,3,1.333333,
discussions ,0.507076,1,1,1.0,
goto sleep ,0.506992,7,5,3.25,
sleep ,0.506992,5,4,1.25,
havent ,0.506569,7,2,3.5,
personhood acts ,0.506155,6,4,3.333333,
acts ,0.506155,4,3,1.333333,
sees ,0.505572,3,2,1.5,
complaining ,0.505422,1,1,1.0,
manufacturing ,0.504714,5,3,1.666667,
dept ,0.503896,2,2,1.0,
trillions ,0.503423,1,1,1.0,
monopoly ,0.503325,3,2,1.5,
imagine ,0.503267,12,7,1.714286,
paint ,0.502157,2,2,1.0,
terrible ,0.501716,3,2,1.5,
name ,0.500767,19,6,3.166667,
nasty ,0.500589,3,2,1.5,
dag nasty ,0.500589,5,3,3.5,
blow ,0.500046,6,3,2.0,
thx ,0.49997,2,2,1.0,
image ,0.499881,6,3,2.0,
pissing ,0.499738,8,4,2.0,
sent ,0.499726,2,2,1.0,
specific ,0.499448,14,7,2.0,
pisses ,0.498962,15,7,2.142857,
course ,0.498873,4,3,1.333333,
giggle pose ,0.498632,9,4,4.333333,
wow ,0.498555,12,7,1.714286,
lowkey ,0.498555,4,2,2.0,
crackin ,0.498478,6,2,3.0,
highlighting ,0.497698,2,2,1.0,
firelord satan ,0.497112,10,5,4.0,
satan ,0.497112,8,4,2.0,
neck movements ,0.495407,7,3,4.5,
nerves ,0.494455,5,3,1.666667,
lowered ,0.494447,1,1,1.0,
wipes ,0.494175,2,2,1.0,
firm upperarm grip ,0.4941,11,4,8.5,
lines ,0.492698,4,3,1.333333,
affordable ,0.492208,7,2,3.5,
educate ,0.49117,6,4,1.5,
gon ,0.491125,12,4,3.0,
allows ,0.491091,6,3,2.0,
crying ,0.490374,3,2,1.5,
hopes ,0.489346,3,3,1.0,
level ,0.489207,6,2,3.0,
amazing ,0.489185,1,1,1.0,
skewed ,0.488492,4,4,1.0,
#potus ,0.488472,8,4,2.0,
frozen corpse ,0.488033,5,3,3.5,
corpse ,0.488033,3,2,1.5,
bag ,0.487837,6,3,2.0,
whip ,0.487794,5,3,1.666667,
retweets ,0.487668,4,2,2.0,
ridiculous ,0.486234,4,2,2.0,
identical twin ,0.486164,7,3,4.5,
building ,0.486148,7,3,2.333333,
currently ,0.486147,12,6,2.0,
gallon currently ,0.486147,14,7,4.0,
sentence ,0.486062,6,4,1.5,
4th sentence ,0.486062,8,5,3.5,
improve ,0.485999,3,2,1.5,
chipotle ,0.485309,6,3,2.0,
kicked ,0.485232,9,3,3.0,
driving ,0.485087,2,2,1.0,
store ,0.484664,4,2,2.0,
btw ,0.483016,2,2,1.0,
sum ,0.48,7,3,2.333333,
rolls ,0.479552,3,2,1.5,
#bain ,0.478879,3,3,1.0,
declare ,0.478849,2,2,1.0,
snap ,0.47842,10,4,2.5,
votin ,0.478367,5,3,1.666667,
chatting ,0.477807,2,2,1.0,
elect ,0.477721,5,2,2.5,
happen ,0.475414,6,4,1.5,
fail ,0.474517,3,2,1.5,
dear ,0.471602,10,4,2.5,
remain impartial ,0.471254,6,3,4.0,
human ,0.470959,3,2,1.5,
fund ,0.47082,3,2,1.5,
find ,0.469455,12,5,2.4,
sincere ,0.468824,4,4,1.0,
okay ,0.468364,6,5,1.2,
porn ,0.468177,7,3,2.333333,
#romneyzingers ,0.468131,1,1,1.0,
destroy ,0.468067,6,5,1.2,
mud ,0.467752,4,3,1.333333,
freedom ,0.467332,3,2,1.5,
cbs ,0.467107,3,2,1.5,
tuning ,0.466973,3,3,1.0,
contrast ,0.466133,2,2,1.0,
break ,0.465581,4,3,1.333333,
terrorists ,0.465177,2,2,1.0,
bailing ,0.465005,2,2,1.0,
agrees ,0.46435,7,3,2.333333,
gave ,0.464272,9,4,2.25,
relate ,0.463685,5,3,1.666667,
majority ,0.462612,6,4,1.5,
overwhelming majority ,0.462612,8,5,3.5,
facts majority ,0.462612,8,5,3.5,
talkinn ,0.460772,1,1,1.0,
management consultant ,0.460769,7,3,4.5,
tear ,0.459232,10,5,2.0,
sarcastic ,0.457657,7,3,2.333333,
slave ,0.45758,3,2,1.5,
ah ,0.457227,8,4,2.0,
drowning fish ah ,0.457227,14,6,8.0,
handle ,0.457055,10,6,1.666667,
#snl caricature ,0.456351,6,3,4.0,
convinced ,0.455863,4,2,2.0,
pedophile ,0.453627,7,5,1.4,
enjoy ,0.452865,6,3,2.0,
smerk ,0.45221,2,2,1.0,
collapsed ,0.451893,4,2,2.0,
lowering ,0.451749,5,3,1.666667,
narrating books ,0.451233,6,3,4.0,
wea ,0.449998,2,2,1.0,
irritated ,0.449484,6,2,3.0,
uhhhh ,0.449307,5,2,2.5,
lift ,0.449175,3,2,1.5,
gears ,0.449156,3,2,1.5,
focusing ,0.447492,2,2,1.0,
voters ,0.446955,7,4,1.75,
dats wat ,0.44679,10,3,6.0,
lime mm ,0.446581,5,3,3.5,
lime ,0.446581,3,2,1.5,
edu ,0.446375,2,2,1.0,
echo ,0.446323,2,2,1.0,
wrong ,0.445646,16,10,1.6,
rest ,0.445507,3,2,1.5,
asks ,0.445501,3,2,1.5,
bartender asks ,0.445501,5,3,3.5,
#wind ,0.445163,3,2,1.5,
#solar ,0.444442,3,3,1.0,
referring ,0.444111,3,3,1.0,
context ,0.442768,3,2,1.5,
journalist ,0.442738,2,2,1.0,
research ,0.441881,4,2,2.0,
honors research paper ,0.441881,10,4,8.0,
uneducated ,0.441662,2,2,1.0,
trusted ,0.44165,2,2,1.0,
missing ,0.440331,5,4,1.25,
missing choom ,0.440331,7,5,3.25,
television ,0.439402,4,4,1.0,
comments ,0.438934,7,4,1.75,
hated ,0.438897,6,3,2.0,
public ,0.438726,7,4,1.75,
public career ,0.438726,9,5,3.75,
unwavering gaze ,0.438614,7,3,4.5,
deserve ,0.438573,7,3,2.333333,
mel gibson ,0.438325,6,3,4.0,
mel kiper ,0.438325,6,3,4.0,
fade ,0.437935,1,1,1.0,
threatening ,0.43692,4,2,2.0,
aw ,0.435955,2,2,1.0,
forms ,0.435462,3,2,1.5,
vulture ,0.435393,5,2,2.5,
rock ,0.434908,2,2,1.0,
catchy phrases ,0.434736,4,2,4.0,
#firstpresidentialdebate ,0.434377,3,2,1.5,
dean martin roast ,0.434121,14,4,10.0,
ahead ,0.434063,4,3,1.333333,
punk ,0.433968,4,2,2.0,
week ,0.433784,2,2,1.0,
annoys ,0.433275,13,4,3.25,
knees ,0.432447,3,2,1.5,
#greed ,0.432396,1,1,1.0,
reference ,0.431877,8,3,2.666667,
population ,0.431452,3,2,1.5,
drones ,0.431433,4,2,2.0,
booming ,0.430986,4,2,2.0,
eliminate ,0.430348,2,2,1.0,
homeless ,0.430313,3,2,1.5,
negative ,0.43014,1,1,1.0,
high income ,0.428691,7,3,4.5,
race ,0.428173,4,3,1.333333,
accurate ,0.427344,3,2,1.5,
prick ,0.42703,4,2,2.0,
eye ,0.425007,8,2,4.0,
knowledge ,0.424572,7,3,2.333333,
followers ,0.422914,6,4,1.5,
events ,0.422396,2,2,1.0,
declared ,0.421943,2,2,1.0,
official ,0.421932,3,2,1.5,
itty bitty steps ,0.421768,16,5,9.333333,
drill ,0.42164,2,2,1.0,
clue ,0.421185,3,3,1.0,
#talkpoverty ,0.418857,2,2,1.0,
bank account ,0.418123,9,3,5.5,
nakatomi tower ,0.417296,8,4,4.0,
gate ,0.417173,8,6,1.333333,
hahah ,0.416928,1,1,1.0,
perfect ,0.416157,1,1,1.0,
children ,0.414242,5,4,1.25,
chances ,0.412635,4,3,1.333333,
anxious ,0.412498,3,2,1.5,
sake ,0.410374,3,2,1.5,
fucks ,0.410178,7,2,3.5,
skate ,0.408537,2,2,1.0,
rah rah rah ,0.408491,1,1,1.0,
immature ,0.408485,5,2,2.5,
jackass ,0.408174,3,2,1.5,
tx weather changes ,0.403725,18,7,8.4,
changes ,0.403725,12,5,2.4,
resends text ,0.403672,30,15,4.0,
beats ,0.403353,8,2,4.0,
shove twinkies ,0.402679,9,3,5.5,
choosing ,0.401658,4,2,2.0,
breathing ,0.400058,4,2,2.0,
mix ,0.399244,3,2,1.5,
makin ,0.39747,2,2,1.0,
dominate ,0.397397,3,2,1.5,
smirky ,0.396612,4,2,2.0,
arm ,0.394841,2,2,1.0,
recession ,0.394315,2,2,1.0,
#damnshame lmfaoo ,0.394162,5,3,3.5,
lmfaoo ,0.394162,3,2,1.5,
built ,0.390409,7,4,1.75,
agreement ,0.390344,4,2,2.0,
affect ,0.389465,3,2,1.5,
sucking ,0.389421,3,2,1.5,
listened ,0.388934,3,2,1.5,
beat ,0.388008,7,4,1.75,
#pisa scores ,0.386628,10,4,4.666667,
sleazy ,0.385729,2,2,1.0,
height ,0.385616,3,2,1.5,
turns ,0.385549,2,2,1.0,
couldnt ,0.38525,3,2,1.5,
scares ,0.384639,4,2,2.0,
disagree ,0.383629,5,4,1.25,
peel ,0.383049,2,2,1.0,
lips ,0.379963,6,2,3.0,
outline ,0.379582,3,2,1.5,
upset ,0.378333,2,2,1.0,
gorgeous ,0.378039,7,2,3.5,
sentences ,0.376254,4,2,2.0,
direction ,0.370891,3,2,1.5,
lmaoooo ,0.370853,4,2,2.0,
priority ,0.370488,3,2,1.5,
math ,0.370419,3,2,1.5,
rebuplicans ,0.370304,2,2,1.0,
wasted ,0.370121,5,2,2.5,
famous ,0.369546,3,2,1.5,
corrects spelling ,0.369515,6,3,4.0,
aye ,0.367976,5,4,1.25,
tbh ,0.367842,5,2,2.5,
local ,0.36709,1,1,1.0,
reducing ,0.367058,5,3,1.666667,
#deba ,0.365739,2,2,1.0,
unemployed ,0.364867,8,3,2.666667,
pause sat studying ,0.364112,10,4,8.0,
pause ,0.364112,4,2,2.0,
impressed ,0.362044,3,3,1.0,
caymans ,0.361302,2,2,1.0,
viewing ,0.361158,3,3,1.0,
millionaires ,0.360126,3,3,1.0,
van ,0.359653,17,2,8.5,
measures proposed ,0.359242,9,4,4.333333,
boost ,0.358938,16,5,3.2,
competition ,0.35883,1,1,1.0,
brain sleepy ,0.358601,5,3,3.5,
brain ,0.358601,3,2,1.5,
silver spoon ,0.35841,6,3,4.0,
bathroom ,0.358336,4,3,1.333333,
q1 ,0.357161,4,2,2.0,
suppose ,0.356365,2,2,1.0,
uttered ,0.354572,3,2,1.5,
offer ,0.35411,4,2,2.0,
blames ,0.353951,5,2,2.5,
surprised ,0.353124,3,2,1.5,
stole christmas ,0.352612,12,5,4.666667,
whispers ,0.352114,8,2,4.0,
stoked ,0.350722,3,3,1.0,
damage ,0.349752,3,2,1.5,
trickles ,0.348394,3,2,1.5,
havin ,0.347122,3,2,1.5,
fault ,0.34599,4,2,2.0,
smartest ,0.34229,3,2,1.5,
qualified ,0.341582,2,2,1.0,
india ,0.341363,2,2,1.0,
suggest ,0.341187,5,3,1.666667,
tries ,0.341048,5,3,1.666667,
#trickledown governement ,0.338855,5,3,3.5,
#trickledown ,0.338855,3,2,1.5,
counter ,0.337733,6,2,3.0,
build ,0.337182,4,2,2.0,
hood ,0.335712,3,2,1.5,
fell ,0.335109,5,3,1.666667,
bashing ,0.334491,6,3,2.0,
remind ,0.333866,6,3,2.0,
concerned ,0.33247,3,3,1.0,
kinky sex ,0.331441,6,3,4.0,
ol phd ,0.330169,17,4,7.0,
inconsistencies ,0.32832,5,2,2.5,
mannnn ,0.327815,8,2,4.0,
retweet ,0.327804,3,2,1.5,
whats ,0.327742,7,3,2.333333,
turned ,0.327108,6,3,2.0,
grander scheme ,0.326666,6,3,4.0,
insane ,0.326598,4,2,2.0,
crackdown ,0.324733,2,2,1.0,
bloodshot ,0.322889,3,2,1.5,
protecting ,0.322706,2,2,1.0,
names ,0.321543,3,2,1.5,
mitts ,0.32034,2,2,1.0,
butthole ,0.319744,3,2,1.5,
detailed ,0.319598,2,2,1.0,
comfortable ,0.318883,3,2,1.5,
purpose ,0.316099,3,2,1.5,
bowl ,0.309819,3,2,1.5,
burrito bowl ,0.309819,5,3,3.5,
pretends ,0.309146,3,2,1.5,
afraid ,0.306406,5,3,1.666667,
investment ,0.304243,3,2,1.5,
drum role ,0.303977,6,3,4.0,
spider ,0.302215,1,1,1.0,
chill ,0.300279,5,3,1.666667,
compared ,0.296622,3,2,1.5,
reasons ,0.29638,2,2,1.0,
talkn ,0.29486,3,2,1.5,
pieces ,0.292537,2,2,1.0,
concentrate ,0.290531,2,2,1.0,
booooo ,0.2899,2,2,1.0,
repeating ,0.287895,4,2,2.0,
don togas ,0.286533,7,3,4.5,
rate ,0.284758,1,1,1.0,
sooo taxing ,0.283509,6,4,3.0,
taxing ,0.283509,3,2,1.5,
deport latinos ,0.279564,5,3,3.5,
deport ,0.279564,3,2,1.5,
rmoney ,0.278435,3,2,1.5,
safety risk ,0.278261,5,3,3.5,
risk ,0.278261,3,2,1.5,
safe ,0.272155,4,3,1.333333,
number ,0.27167,4,2,2.0,
works ,0.269523,3,3,1.0,
elections ,0.266618,2,2,1.0,
applies ,0.265419,2,2,1.0,
#youtubepolitics ,0.259183,1,1,1.0,
count ,0.257258,8,5,1.6,
count cards ,0.257258,10,6,3.6,
park ,0.25618,3,2,1.5,
unsuccessful ,0.255122,3,2,1.5,
comment ,0.255079,6,2,3.0,
rhetorical viagra ,0.254961,5,3,3.5,
viagra ,0.254961,3,2,1.5,
cameras ,0.250099,3,2,1.5,
protect ,0.248289,3,3,1.0,
democrat ,0.248187,3,3,1.0,
suffer ,0.241563,4,2,2.0,
solo ,0.238896,3,2,1.5,
han solo ,0.238896,5,3,3.5,
edge ,0.238382,2,2,1.0,
shares ,0.233917,4,2,2.0,
pbo ,0.23316,2,2,1.0,
smoking ,0.233016,2,2,1.0,
individual ,0.232764,5,3,1.666667,
finger ,0.232158,3,2,1.5,
compete ,0.231446,3,2,1.5,
screw ,0.217743,3,2,1.5,
vague ,0.216755,3,2,1.5,
vague descriptions ,0.216755,5,3,3.5,
responsible ,0.215936,2,2,1.0,
doomed ,0.214367,2,2,1.0,
fit ,0.21417,7,3,2.333333,
rain ,0.20665,3,2,1.5,
acid rain ,0.20665,5,3,3.5,
loll ,0.2063,1,1,1.0,
judge ,0.200625,7,3,2.333333,
present ,0.196301,3,2,1.5,
homestead pic ,0.190564,4,2,4.0,
commission ,0.0,1,1,1.0,
underwater ,0.0,1,1,1.0,
#citizen ,0.0,1,1,1.0,
consumer ,0.0,1,1,1.0,
umbrella corporation ,0.0,4,2,4.0,
k00l wif3 ,0.0,4,2,4.0,
utilize ,0.0,1,1,1.0,
outraged ,0.0,1,1,1.0,
effectt ,0.0,1,1,1.0,
smoove ,0.0,2,2,1.0,
disengage ,0.0,1,1,1.0,
effort ,0.0,1,1,1.0,
ctfuu ,0.0,1,1,1.0,
visualize ,0.0,1,1,1.0,
hostile takeover ,0.0,4,2,4.0,
retarded ,0.0,1,1,1.0,
tuitions ,0.0,1,1,1.0,
advise ,0.0,1,1,1.0,
cars ,0.0,1,1,1.0,
downsize ,0.0,1,1,1.0,
sans ,0.0,1,1,1.0,
riot ,0.0,1,1,1.0,
drexel ,0.0,1,1,1.0,
margrttttt ,0.0,1,1,1.0,
boner ,0.0,1,1,1.0,
dads reaction ,0.0,4,2,4.0,
smirked ,0.0,1,1,1.0,
libya ,0.0,1,1,1.0,
obvi ,0.0,1,1,1.0,
fab ,0.0,1,1,1.0,
hose taxpayers ,0.0,4,2,4.0,
id ,0.0,1,1,1.0,
hans gruber ,0.0,8,4,4.0,
jugular ,0.0,1,1,1.0,
unrealistic ,0.0,1,1,1.0,
hot soup ,0.0,4,2,4.0,
agencies ,0.0,1,1,1.0,
guns ,0.0,1,1,1.0,
bore ,0.0,1,1,1.0,
diorama ,0.0,1,1,1.0,
psyched ,0.0,1,1,1.0,
palm ,0.0,1,1,1.0,
credible ,0.0,1,1,1.0,
warms ,0.0,1,1,1.0,
ouch ,0.0,1,1,1.0,
pda ,0.0,1,1,1.0,
ralph lauren ,0.0,4,2,4.0,
dumping costs ,0.0,4,2,4.0,
predecessor ,0.0,1,1,1.0,
delivers ,0.0,1,1,1.0,
described ,0.0,1,1,1.0,
homework ,0.0,1,1,1.0,
infrastructure ,0.0,1,1,1.0,
everyonefrom ,0.0,1,1,1.0,
pre ,0.0,1,1,1.0,
goddam ,0.0,1,1,1.0,
pussyfoot ,0.0,1,1,1.0,
administration ,0.0,1,1,1.0,
gobble ,0.0,1,1,1.0,
soot ,0.0,1,1,1.0,
likable ,0.0,1,1,1.0,
studden ,0.0,1,1,1.0,
nooow ,0.0,1,1,1.0,
spew ,0.0,1,1,1.0,
reputations ,0.0,1,1,1.0,
sherry ,0.0,1,1,1.0,
ken doll ,0.0,8,4,4.0,
jigging ,0.0,1,1,1.0,
conglomerates ,0.0,1,1,1.0,
wwii ,0.0,1,1,1.0,
petty ,0.0,1,1,1.0,
strobing ,0.0,6,6,1.0,
evening ,0.0,1,1,1.0,
becoming ,0.0,1,1,1.0,
sips ,0.0,1,1,1.0,
imagination ,0.0,2,2,1.0,
haymaker ,0.0,1,1,1.0,
obam ,0.0,1,1,1.0,
irrelevant ,0.0,1,1,1.0,
honey bun ,0.0,4,2,4.0,
motherfuuuuuuuuuckkkk ,0.0,1,1,1.0,
supporting ,0.0,1,1,1.0,
preaching ,0.0,1,1,1.0,
later ,0.0,1,1,1.0,
lagging ,0.0,1,1,1.0,
mercy remix ,0.0,4,2,4.0,
awesome ,0.0,3,2,1.5,
touching ,0.0,1,1,1.0,
broaden ,0.0,1,1,1.0,
dodgeball ,0.0,1,1,1.0,
patty culhane ,0.0,4,2,4.0,
reporting ,0.0,1,1,1.0,
pot ,0.0,1,1,1.0,
wear ,0.0,1,1,1.0,
cry ,0.0,1,1,1.0,
stacks ,0.0,1,1,1.0,
villian ,0.0,1,1,1.0,
alreddy ,0.0,1,1,1.0,
humor ,0.0,1,1,1.0,
jameson ,0.0,1,1,1.0,
iight ,0.0,1,1,1.0,
curse ,0.0,1,1,1.0,
alley ,0.0,1,1,1.0,
idek ,0.0,1,1,1.0,
breakfast ,0.0,1,1,1.0,
months ,0.0,1,1,1.0,
debut ,0.0,1,1,1.0,
strengthen ,0.0,1,1,1.0,
#t ,0.0,1,1,1.0,
unlocked ,0.0,1,1,1.0,
#getglue ,0.0,1,1,1.0,
shapes ,0.0,1,1,1.0,
suspicious ,0.0,1,1,1.0,
angles ,0.0,1,1,1.0,
gucci bags ,0.0,4,2,4.0,
falling ,0.0,1,1,1.0,
arrogance ,0.0,1,1,1.0,
#god ,0.0,1,1,1.0,
endorses ,0.0,1,1,1.0,
manufacturers ,0.0,1,1,1.0,
echoes ,0.0,1,1,1.0,
herman ,0.0,1,1,1.0,
moderator ,0.0,1,1,1.0,
articulate ,0.0,1,1,1.0,
fingers ,0.0,1,1,1.0,
sugar ,0.0,2,2,1.0,
everyman ,0.0,1,1,1.0,
cocktail ,0.0,1,1,1.0,
frisbee ,0.0,1,1,1.0,
backyard ,0.0,1,1,1.0,
freaked ,0.0,1,1,1.0,
victimized ,0.0,1,1,1.0,
spitting ,0.0,1,1,1.0,
authentic ,0.0,1,1,1.0,
crash ,0.0,1,1,1.0,
insta ,0.0,1,1,1.0,
entertain ,0.0,1,1,1.0,
preside ,0.0,1,1,1.0,
anticipating ,0.0,1,1,1.0,
preventing ,0.0,1,1,1.0,
valletta ,0.0,1,1,1.0,
wiggle ,0.0,1,1,1.0,
nonverbal communication ,0.0,4,2,4.0,
terrifies ,0.0,1,1,1.0,
educators ,0.0,1,1,1.0,
correctness ,0.0,1,1,1.0,
profiting ,0.0,1,1,1.0,
blahblahblah ,0.0,1,1,1.0,
asdfghjkl ,0.0,1,1,1.0,
hang ,0.0,2,2,1.0,
vouchers ,0.0,2,2,1.0,
unbiased commentary ,0.0,4,2,4.0,
wonderful ,0.0,1,1,1.0,
dreaming pal ,0.0,4,2,4.0,
cover ,0.0,1,1,1.0,
offered ,0.0,1,1,1.0,
undecided ,0.0,1,1,1.0,
#johnforpresident ,0.0,1,1,1.0,
lesser ,0.0,2,2,1.0,
elaborated ,0.0,1,1,1.0,
backbone ,0.0,1,1,1.0,
ivy league degrees ,0.0,18,6,9.0,
swayed ,0.0,1,1,1.0,
chiddy bang ,0.0,4,2,4.0,
apartment ,0.0,1,1,1.0,
spose ,0.0,1,1,1.0,
pop ,0.0,1,1,1.0,
scale ,0.0,4,4,1.0,
odds ,0.0,1,1,1.0,
rage ,0.0,1,1,1.0,
bash ,0.0,1,1,1.0,
taught ,0.0,1,1,1.0,
tfm ,0.0,1,1,1.0,
folksy tales ,0.0,4,2,4.0,
bat ,0.0,1,1,1.0,
state ,0.0,1,1,1.0,
gagging ,0.0,1,1,1.0,
shirt cc ,0.0,4,2,4.0,
flood ,0.0,1,1,1.0,
asteroid ,0.0,1,1,1.0,
disowned ,0.0,1,1,1.0,
privileged ,0.0,1,1,1.0,
worl ,0.0,1,1,1.0,
wisconsin ,0.0,1,1,1.0,
badgers ,0.0,1,1,1.0,
forthright ,0.0,1,1,1.0,
crawl ,0.0,1,1,1.0,
ballsack ,0.0,1,1,1.0,
guts ,0.0,1,1,1.0,
whoa ,0.0,1,1,1.0,
realizes ,0.0,1,1,1.0,
aggravated ,0.0,1,1,1.0,
sexual ,0.0,1,1,1.0,
teleprompter ,0.0,1,1,1.0,
approachable ,0.0,1,1,1.0,
marines ,0.0,1,1,1.0,
increased ,0.0,1,1,1.0,
pakistan ,0.0,1,1,1.0,
cracking ,0.0,3,2,1.5,
regulation ,0.0,1,1,1.0,
politifact checking ,0.0,4,2,4.0,
#stupid ,0.0,1,1,1.0,
employees ,0.0,1,1,1.0,
suspicioun ,0.0,1,1,1.0,
foie gras ,0.0,4,2,4.0,
balancing ,0.0,1,1,1.0,
practicin ,0.0,1,1,1.0,
rehearsin ,0.0,1,1,1.0,
metaphor ,0.0,2,2,1.0,
captivated ,0.0,1,1,1.0,
#dayum ,0.0,1,1,1.0,
object ,0.0,1,1,1.0,
dealing ,0.0,1,1,1.0,
ruuummmbblllllee ,0.0,1,1,1.0,
layers ,0.0,1,1,1.0,
rules ,0.0,1,1,1.0,
#yyj ,0.0,1,1,1.0,
frightening ,0.0,1,1,1.0,
prediction ,0.0,1,1,1.0,
amped ,0.0,1,1,1.0,
hearing ,0.0,1,1,1.0,
welfare ,0.0,1,1,1.0,
shoulda ,0.0,1,1,1.0,
#teamhighschoolgraduate ,0.0,1,1,1.0,
#thisbitch ,0.0,1,1,1.0,
funcing ,0.0,1,1,1.0,
pennies ,0.0,2,2,1.0,
chi ,0.0,1,1,1.0,
ndaaor ,0.0,1,1,1.0,
msm ignored ,0.0,4,2,4.0,
assured ,0.0,1,1,1.0,
fending ,0.0,1,1,1.0,
reveal ,0.0,1,1,1.0,
bound ,0.0,1,1,1.0,
banner ,0.0,1,1,1.0,
absorb ,0.0,1,1,1.0,
stumped ,0.0,1,1,1.0,
banks ,0.0,1,1,1.0,
gain access ,0.0,4,2,4.0,
excommunicate ,0.0,1,1,1.0,
participation ,0.0,1,1,1.0,
loyal ,0.0,1,1,1.0,
numbers ,0.0,1,1,1.0,
deadline saturday ,0.0,4,2,4.0,
2007speech ,0.0,1,1,1.0,
stones ,0.0,1,1,1.0,
willing ,0.0,2,2,1.0,
cents ,0.0,2,2,1.0,
underworked ,0.0,1,1,1.0,
boul ,0.0,1,1,1.0,
awh ,0.0,1,1,1.0,
intimidated ,0.0,1,1,1.0,
jerk ,0.0,1,1,1.0,
born ,0.0,1,1,1.0,
boldfaced ,0.0,1,1,1.0,
climate disaster ,0.0,4,2,4.0,
defibrillator ,0.0,1,1,1.0,
shotgun ,0.0,1,1,1.0,
fifth dimension ,0.0,4,2,4.0,
sachs ,0.0,1,1,1.0,
barock ,0.0,1,1,1.0,
loosen ,0.0,1,1,1.0,
repair ,0.0,1,1,1.0,
gutted ,0.0,2,2,1.0,
dependence ,0.0,1,1,1.0,
shoving ,0.0,1,1,1.0,
dmx ,0.0,1,1,1.0,
directed ,0.0,1,1,1.0,
packing ,0.0,1,1,1.0,
slit ,0.0,1,1,1.0,
wrists ,0.0,1,1,1.0,
untrustworthy ,0.0,1,1,1.0,
assume ,0.0,1,1,1.0,
graceful ,0.0,3,3,1.0,
advantages ,0.0,3,3,1.0,
fbi ,0.0,1,1,1.0,
evidence ,0.0,1,1,1.0,
shout ,0.0,1,1,1.0,
sneak ,0.0,1,1,1.0,
cookies ,0.0,1,1,1.0,
pube shaver ,0.0,4,2,4.0,
pushed ,0.0,1,1,1.0,
roastin ,0.0,1,1,1.0,
profestional ,0.0,1,1,1.0,
provide ,0.0,1,1,1.0,
chinadoes ,0.0,1,1,1.0,
borntrade ,0.0,1,1,1.0,
dust ,0.0,1,1,1.0,
cite ,0.0,1,1,1.0,
root beer ,0.0,4,2,4.0,
#getobama ,0.0,1,1,1.0,
promoting ,0.0,1,1,1.0,
commits cardinal ,0.0,4,2,4.0,
sin ,0.0,1,1,1.0,
charging ,0.0,1,1,1.0,
slow ,0.0,1,1,1.0,
prof ,0.0,1,1,1.0,
gymnastics ,0.0,1,1,1.0,
hisses ,0.0,1,1,1.0,
birthers ,0.0,1,1,1.0,
intends ,0.0,1,1,1.0,
hypocrisy ,0.0,1,1,1.0,
bumps ,0.0,1,1,1.0,
redness ,0.0,1,1,1.0,
mmmerica ,0.0,1,1,1.0,
#honeybooboo ,0.0,1,1,1.0,
cartwheeled ,0.0,1,1,1.0,
lifetime ,0.0,1,1,1.0,
#simple ,0.0,1,1,1.0,
godly businessman ,0.0,4,2,4.0,
pan ,0.0,1,1,1.0,
bits ,0.0,1,1,1.0,
funnyx ,0.0,1,1,1.0,
possession ,0.0,1,1,1.0,
woulda guessed ,0.0,4,2,4.0,
amazed ,0.0,1,1,1.0,
backing ,0.0,1,1,1.0,
lmfaooooo ,0.0,1,1,1.0,
seeming reasonableness ,0.0,4,2,4.0,
unoriginal ,0.0,1,1,1.0,
ensuring ,0.0,1,1,1.0,
meow ,0.0,1,1,1.0,
microphone ,0.0,1,1,1.0,
prime ,0.0,1,1,1.0,
midgets ,0.0,1,1,1.0,
feud ,0.0,1,1,1.0,
badder ,0.0,1,1,1.0,
workplace ,0.0,1,1,1.0,
overcome ,0.0,1,1,1.0,
jobless ,0.0,1,1,1.0,
terms ,0.0,5,5,1.0,
policy ,0.0,1,1,1.0,
slam dunk ,0.0,5,3,3.5,
cent ,0.0,1,1,1.0,
script ,0.0,1,1,1.0,
sniper rifle ,0.0,8,4,4.0,
cutest ,0.0,1,1,1.0,
peasant ,0.0,1,1,1.0,
governer ,0.0,1,1,1.0,
positin ,0.0,1,1,1.0,
smurk ,0.0,1,1,1.0,
chents ,0.0,1,1,1.0,
lmaaooort ,0.0,2,2,1.0,
forcing ,0.0,1,1,1.0,
wth ,0.0,1,1,1.0,
pair ,0.0,1,1,1.0,
