Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
training ,0.610121,7.000000,5.000000,1.400000
lmao ,1.182588,12.000000,7.000000,1.714286
someone throws ,2.552060,55.000000,23.000000,4.450000
shoe ,0.000000,1.000000,1.000000,1.000000
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
omg ,0.525997,20.000000,9.000000,2.222222
obama said ,14.490044,2325.000000,906.000000,5.238961
stimulus ,0.000000,1.000000,1.000000,1.000000
keep unemployment ,4.435609,205.000000,74.000000,5.054834
put repub ,2.671387,38.000000,19.000000,4.000000
left ,0.910132,15.000000,8.000000,1.875000
dem ,1.148248,12.000000,4.000000,3.000000
right ,3.347605,133.000000,70.000000,1.900000
watching ,3.002834,200.000000,128.000000,1.562500
#debates super geeked ,6.977287,447.000000,206.000000,7.414179
love listening ,2.675520,154.000000,96.000000,3.595745
president ,5.778207,1015.000000,439.000000,2.312073
sexy self ,1.372136,8.000000,5.000000,3.166667
#obama je ,2.024268,339.000000,145.000000,6.302817
clbrer ,1.351452,4.000000,2.000000,2.000000
anniversaire de ,5.239478,101.000000,32.000000,6.633333
plaisir prez ,0.945245,14.000000,10.000000,3.333333
love ,2.242613,150.000000,94.000000,1.595745
people ,3.718071,232.000000,96.000000,2.416667
watching ,3.002834,200.000000,128.000000,1.562500
presidential debate ,9.730215,952.000000,410.000000,4.855192
bonus points ,2.905792,79.000000,42.000000,3.878049
just watching ,6.700906,735.000000,328.000000,4.237500
cause ,0.993177,13.000000,7.000000,1.857143
sharp ,0.552330,6.000000,4.000000,1.500000
tack ,0.830913,1.000000,1.000000,1.000000
one ,6.233132,177.000000,98.000000,1.806122
s canned lines lies ,5.937057,92.000000,37.000000,10.523810
use tonight ,5.419319,198.000000,94.000000,4.221543
#debate #denverdebate #askmitt #debate2012 http ,12.236224,224.000000,91.000000,15.227490
just ,3.698072,535.000000,200.000000,2.675000
take women voting ,6.050797,113.000000,71.000000,4.794574
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
ladies ,1.357467,8.000000,6.000000,1.333333
speech ,3.562311,34.000000,18.000000,1.888889
set ,0.580771,10.000000,4.000000,2.500000
agenda ,0.000000,1.000000,1.000000,1.000000
economic debate ,8.612686,745.000000,324.000000,5.527778
doubledown ,0.000000,1.000000,1.000000,1.000000
trickledown ,1.894802,58.000000,23.000000,2.521739
#debates ,6.416638,435.000000,201.000000,2.164179
woman grabbed romney's arm ,9.588598,519.000000,167.000000,12.036004
asked ,1.530682,45.000000,24.000000,1.875000
job ,3.910910,83.000000,42.000000,1.976190
help ,2.693932,72.000000,55.000000,1.309091
wonder ,0.977435,17.000000,17.000000,1.000000
romney said ,14.831498,2090.000000,739.000000,5.524314
sorry ,1.265936,25.000000,12.000000,2.083333
fuck obama ,12.620937,2175.000000,852.000000,4.807143
wins ,0.895476,22.000000,12.000000,1.833333
whole economy ,4.225316,77.000000,44.000000,3.791667
fucked ,0.634312,4.000000,4.000000,1.000000
scumbag spent ,0.831250,21.000000,8.000000,4.714286
money ,2.068780,27.000000,20.000000,1.350000
years ,2.982254,74.000000,51.000000,1.450980
bush ,2.622045,25.000000,11.000000,2.272727
#obama ,1.565463,327.000000,142.000000,2.302817
harp ,0.000000,1.000000,1.000000,1.000000
education bc ,5.565693,163.000000,77.000000,4.126761
base ,0.537220,2.000000,2.000000,1.000000
young voters ,3.273875,79.000000,33.000000,4.772727
rely ,0.000000,1.000000,1.000000,1.000000
growing assistance ,1.465019,10.000000,4.000000,5.000000
attend school ,2.180668,27.000000,14.000000,3.500000
obama means family ,13.322615,2185.000000,857.000000,6.900000
family means ,2.263580,37.000000,17.000000,4.342857
one gets left ,8.453036,251.000000,131.000000,6.041122
awww ,0.506485,8.000000,4.000000,2.000000
started ,0.965863,39.000000,19.000000,2.052632
saying happy anniversary ,12.069858,1030.000000,420.000000,7.200478
michelle ,3.759110,200.000000,81.000000,2.469136
just turned ,4.044538,538.000000,202.000000,4.175000
tv ,2.789407,46.000000,24.000000,1.916667
first time ,5.194603,649.000000,264.000000,4.751990
months ,1.631834,33.000000,19.000000,1.736842
democracy ,0.592326,2.000000,2.000000,1.000000
say ,2.833909,139.000000,64.000000,2.171875
voice ,1.180392,25.000000,11.000000,2.272727
future ,2.277636,32.000000,22.000000,1.454545
powers ,0.000000,1.000000,1.000000,1.000000
people ,3.718071,232.000000,96.000000,2.416667
allow ,1.082402,18.000000,6.000000,3.000000
hmmm ,0.607249,6.000000,5.000000,1.200000
math ,1.944175,45.000000,24.000000,1.875000
policy heavy ,3.204876,80.000000,26.000000,7.000000
really wading ,2.879952,137.000000,61.000000,4.250000
sociology class watching #debates go ,14.991875,899.000000,448.000000,13.154247
wish ,0.849954,40.000000,27.000000,1.481481
time ,2.114761,160.000000,73.000000,2.191781
watch ,4.107891,187.000000,82.000000,2.280488
presidential debate ,9.730215,952.000000,410.000000,4.855192
mr ,1.393638,97.000000,53.000000,1.830189
kennedy ,0.000000,1.000000,1.000000,1.000000
taught ,0.645527,8.000000,3.000000,2.666667
last year ,4.763460,122.000000,55.000000,4.401856
lol ,2.549467,75.000000,32.000000,2.343750
#republican ,0.851902,1.000000,1.000000,1.000000
#democrat ,0.000000,1.000000,1.000000,1.000000
#envivo el debate presidencial entre barack obama y mitt romney desde denver ,48.428707,6975.000000,2469.000000,68.571504
co ,0.775132,20.000000,8.000000,2.500000
mundofox los angeles ,1.829091,24.000000,8.000000,9.000000
rally ,0.238892,4.000000,4.000000,1.000000
dayton ,2.511376,30.000000,15.000000,2.000000
unemployed gal talked ,2.284366,54.000000,23.000000,7.544118
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
mitt romney speech ,23.262191,3566.000000,1198.000000,7.924679
entertaining actually ,4.307408,84.000000,37.000000,3.990196
already ,3.205308,81.000000,34.000000,2.382353
just started ,4.663935,574.000000,219.000000,4.727632
see candidates wore appropriate colored ties ,11.319221,286.000000,135.000000,18.704641
sure ,4.121664,103.000000,63.000000,1.634921
helps ,0.487939,4.000000,2.000000,2.000000
lot ,1.561697,20.000000,19.000000,1.052632
voters ,2.398811,53.000000,22.000000,2.409091
know ,3.488456,122.000000,75.000000,1.626667
listen ,0.996693,6.000000,4.000000,1.500000
go pee ,3.301952,142.000000,69.000000,3.574627
obama calls ,11.959103,2171.000000,847.000000,5.842857
gov romney ,12.570034,1939.000000,689.000000,4.467496
mitt seems confident ,11.508022,1677.000000,532.000000,7.614347
obama wearing ,12.754492,2189.000000,862.000000,4.420779
flag pin ,4.148982,228.000000,62.000000,7.392857
boring ,0.935156,12.000000,8.000000,1.500000
debates ,3.214327,72.000000,40.000000,1.800000
surprise ,0.164931,2.000000,2.000000,1.000000
one gets ,7.542904,236.000000,123.000000,4.166122
practice ,0.000000,1.000000,1.000000,1.000000
just wanna see somebody yell something ,15.587911,796.000000,314.000000,16.562917
audience ,2.366948,24.000000,14.000000,1.714286
get thrown ,6.688715,191.000000,98.000000,3.458333
romney's flag pin ,8.819855,570.000000,158.000000,10.955357
bigger ,1.967267,34.000000,17.000000,2.000000
president obama's ,10.772236,1269.000000,534.000000,4.985757
sure ,4.121664,103.000000,63.000000,1.634921
means ,1.096588,15.000000,7.000000,2.142857
supposed ,1.245206,8.000000,8.000000,1.000000
patriotic ,0.173499,2.000000,2.000000,1.000000
something ,4.613643,74.000000,31.000000,2.387097
vote ,2.278511,75.000000,50.000000,1.500000
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
vote ,2.278511,75.000000,50.000000,1.500000
decepticons ,0.000000,1.000000,1.000000,1.000000
county ,0.672587,6.000000,3.000000,2.000000
best ,2.023320,101.000000,64.000000,1.578125
middle class ,5.360298,216.000000,93.000000,4.638655
best ,2.023320,101.000000,64.000000,1.578125
obama wants ,13.130175,2238.000000,885.000000,4.557143
keep tuition costs low ,9.670077,498.000000,164.000000,12.346138
wants ,2.071140,90.000000,45.000000,2.000000
provide tax breaks ,5.705236,144.000000,44.000000,9.811111
companies investing ,1.576243,13.000000,7.000000,3.750000
united states ,1.640784,60.000000,29.000000,4.146465
obama's idea ,5.831948,277.000000,102.000000,5.959398
improving ,0.617177,3.000000,3.000000,1.000000
education system ,6.749450,215.000000,97.000000,4.588299
spend ,1.539402,38.000000,26.000000,1.461538
money ,2.068780,27.000000,20.000000,1.350000
look ,2.690811,93.000000,47.000000,1.978723
dc ,0.649092,16.000000,7.000000,2.285714
fail ,0.284473,3.000000,2.000000,1.500000
approach ,1.503271,20.000000,9.000000,2.222222
obama wishes ,11.618957,2187.000000,854.000000,5.342857
wife ,4.854662,131.000000,91.000000,1.439560
happy anniversary ,9.951408,952.000000,383.000000,5.092370
front ,2.212923,14.000000,14.000000,1.000000
40mil people ,3.718071,234.000000,97.000000,4.416667
find ,0.718527,19.000000,9.000000,2.111111
man like ,7.144296,425.000000,194.000000,4.260563
obama needed ,11.059035,2150.000000,841.000000,4.557143
respond ,1.005217,27.000000,14.000000,1.928571
mitt's charge ,1.660778,29.000000,12.000000,4.100000
bigger government ,5.263870,145.000000,76.000000,3.881356
government smaller ,4.384803,132.000000,65.000000,5.381356
obama took office ,13.301532,2205.000000,865.000000,7.035084
bring ,2.178470,39.000000,24.000000,1.625000
bitch ,0.487319,14.000000,7.000000,2.000000
think mitt ,10.312654,1735.000000,579.000000,4.804405
barack just said ,11.779067,1030.000000,360.000000,8.739797
obama ,11.059035,2148.000000,840.000000,2.557143
idiot ,1.719299,5.000000,4.000000,1.250000
people ever think ,7.077075,410.000000,193.000000,6.507778
make ,4.539484,103.000000,55.000000,1.872727
good president ,9.870606,1211.000000,529.000000,4.489851
going ,3.045736,145.000000,121.000000,1.198347
blame ,1.110517,10.000000,6.000000,1.666667
mess ,0.940025,12.000000,7.000000,1.714286
now ,4.834858,182.000000,86.000000,2.116279
time ,2.114761,160.000000,73.000000,2.191781
hear obamas voice ,5.031394,109.000000,55.000000,6.221445
think ,2.013263,116.000000,72.000000,1.611111
call ,2.963453,39.000000,21.000000,1.857143
video ,0.664001,11.000000,6.000000,1.833333
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
us ,5.055153,204.000000,79.000000,2.582278
favor ,0.597375,7.000000,5.000000,1.400000
take ,3.354226,70.000000,43.000000,1.627907
seat ,0.553180,5.000000,3.000000,1.666667
education ,4.737736,151.000000,71.000000,2.126761
hearing ,1.474279,23.000000,13.000000,1.769231
candidates ,4.018247,92.000000,43.000000,2.139535
studying ,0.685384,8.000000,5.000000,1.600000
tour de force performance ,5.700099,111.000000,36.000000,12.466666
tv debates ,6.003734,118.000000,64.000000,3.716667
guidance ,0.000000,1.000000,1.000000,1.000000
wait ,1.136123,28.000000,20.000000,1.400000
just take ,7.052298,605.000000,243.000000,4.302907
shot ,0.438661,10.000000,5.000000,2.000000
just flat ,4.928149,544.000000,204.000000,4.925000
answer ,2.676322,123.000000,75.000000,1.640000
actual question ,6.090400,220.000000,133.000000,4.728455
president obama mitt romney duke ,36.537122,6700.000000,2460.000000,15.905006
watch presidential debate streaming live ,17.918683,1327.000000,553.000000,13.220426
#romney ,6.520958,239.000000,95.000000,2.515789
#obama mention schools ,4.791811,382.000000,168.000000,6.533586
first question ,7.450792,677.000000,314.000000,4.088664
curious ,0.318970,4.000000,3.000000,1.333333
return ,0.000000,1.000000,1.000000,1.000000
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
high ,1.279612,34.000000,17.000000,2.000000
eyes ,1.838304,19.000000,12.000000,1.583333
red ,3.158227,102.000000,43.000000,2.372093
burnin ,0.692037,1.000000,1.000000,1.000000
smart move #mittromney ,5.134020,74.000000,37.000000,6.073592
put ,2.671387,36.000000,18.000000,2.000000
human face ,2.005545,39.000000,19.000000,4.022727
subject ,0.691432,5.000000,3.000000,1.666667
canned lines ,2.289593,24.000000,9.000000,5.571429
o ,2.807273,33.000000,14.000000,2.357143
potus opening statement ,5.863729,162.000000,61.000000,7.909677
jobs flat ,6.895264,265.000000,126.000000,4.348361
like convo speech ,8.640328,358.000000,161.000000,7.149452
least ,1.140475,20.000000,11.000000,1.818182
ties ,2.174620,38.000000,20.000000,1.900000
correct colors ,1.653629,16.000000,7.000000,4.666667
seeing obama ,13.256895,2165.000000,850.000000,4.257143
right ,3.347605,133.000000,70.000000,1.900000
romney ,11.400489,1913.000000,673.000000,2.842496
left just ,4.608204,550.000000,208.000000,4.550000
sure ,4.121664,103.000000,63.000000,1.634921
romantic place ,4.944081,149.000000,73.000000,4.081203
imagine ,0.364647,20.000000,18.000000,1.111111
zinger ,0.967542,23.000000,12.000000,1.916667
romney ,11.400489,1913.000000,673.000000,2.842496
obama started ,12.024898,2187.000000,859.000000,4.609775
wishing ,2.383204,65.000000,36.000000,1.805556
wife ,4.854662,131.000000,91.000000,1.439560
happy anniversary ,9.951408,952.000000,383.000000,5.092370
smart man ,4.036930,126.000000,64.000000,3.833333
wow ,1.798850,30.000000,20.000000,1.500000
kind ,1.266332,8.000000,7.000000,1.142857
sucks ,0.629416,13.000000,9.000000,1.444444
obamas ,1.689108,42.000000,18.000000,2.333333
spend ,1.539402,38.000000,26.000000,1.461538
20th wedding anniversary ,9.463303,848.000000,335.000000,8.497743
watching ,3.002834,200.000000,128.000000,1.562500
#debates ,6.416638,435.000000,201.000000,2.164179
#obama2012 oh good ,9.686133,273.000000,136.000000,5.493968
bc ,0.827957,12.000000,6.000000,2.000000
watching ,3.002834,200.000000,128.000000,1.562500
#yankees ,0.202086,1.000000,1.000000,1.000000
fill ,0.680875,3.000000,2.000000,1.500000
literally ,0.195316,3.000000,2.000000,1.500000
go ,2.685047,139.000000,67.000000,2.074627
see mitt romney ,23.519430,3651.000000,1241.000000,7.986610
peoples bumpers ugh ,0.555922,14.000000,8.000000,7.333333
live ,3.865352,182.000000,59.000000,3.084746
republican state ,3.188111,73.000000,27.000000,5.361842
alegeri sua barack obama ,15.709021,2474.000000,936.000000,13.940122
mitt romney barack obama si mitt romney se ,37.305556,6053.000000,2129.000000,19.422341
la ora ora ,3.043633,41.000000,19.000000,4.166667
tell ,0.920237,41.000000,28.000000,1.464286
lady ,1.321687,80.000000,30.000000,2.666667
asked ,1.530682,45.000000,24.000000,1.875000
help ,2.693932,72.000000,55.000000,1.309091
part ,1.052766,25.000000,13.000000,1.923077
math ,1.944175,45.000000,24.000000,1.875000
science teachers ,5.210136,136.000000,56.000000,4.836257
way ,1.964620,85.000000,50.000000,1.700000
technological future ,2.277636,34.000000,23.000000,3.454545
obama gave ,12.652930,2197.000000,858.000000,5.279365
respect ,0.326777,4.000000,3.000000,1.333333
saying ,2.118450,78.000000,37.000000,2.108108
name ,1.335629,24.000000,12.000000,2.000000
guy keep saying ,6.843968,279.000000,111.000000,6.799306
president ,5.778207,1015.000000,439.000000,2.312073
hi ,0.152537,3.000000,3.000000,1.000000
mitt ,8.299391,1619.000000,507.000000,3.193294
think rapists ,2.013263,118.000000,73.000000,3.611111
father rights ,1.570542,17.000000,8.000000,4.250000
rape babies ,0.000000,4.000000,2.000000,4.000000
wanna kick mitt romney ,22.209696,3590.000000,1202.000000,11.146901
balls ,0.000000,1.000000,1.000000,1.000000
mitt's playing ,2.540332,51.000000,24.000000,4.385714
empathy card ,1.739807,22.000000,10.000000,4.285714
teabaggers wondering ,0.761455,9.000000,5.000000,3.750000
romney rips obama's face ,17.334483,2185.000000,777.000000,11.266180
promised ,0.307462,3.000000,3.000000,1.000000
gop debates ,4.679811,92.000000,49.000000,4.022222
#romney #debate ,11.018794,304.000000,124.000000,4.757168
work ,2.381894,48.000000,34.000000,1.411765
may ,0.545761,17.000000,12.000000,1.416667
help ,2.693932,72.000000,55.000000,1.309091
work ,2.381894,48.000000,34.000000,1.411765
may ,0.545761,17.000000,12.000000,1.416667
year ,2.154088,49.000000,26.000000,1.884615
omg ,0.525997,20.000000,9.000000,2.222222
yes let us keep tution cost low ,16.660073,688.000000,257.000000,23.087692
open ,1.317826,32.000000,15.000000,2.133333
slots ,0.529023,8.000000,3.000000,2.666667
support eliminating borders ,1.103494,41.000000,17.000000,8.333333
world citizens ,1.576682,20.000000,13.000000,3.454545
free ,1.542529,16.000000,7.000000,2.285714
live ,3.865352,182.000000,59.000000,3.084746
choose ,1.286928,12.000000,9.000000,1.333333
#denverdebate starts ,4.765114,191.000000,77.000000,4.975574
#economic segmnt ,0.000000,4.000000,2.000000,4.000000
feel enough #planning ,2.815668,47.000000,24.000000,6.882353
econ growth ,1.107023,11.000000,5.000000,4.333333
happening ,0.000000,1.000000,1.000000,1.000000
obama wants ,13.130175,2238.000000,885.000000,4.557143
sluts ,0.000000,1.000000,1.000000,1.000000
colleges ,1.280760,15.000000,7.000000,2.142857
said ,3.431009,177.000000,66.000000,2.681818
right ,3.347605,133.000000,70.000000,1.900000
#denverdebate please answer ,8.934979,334.000000,160.000000,6.611847
questions ,1.932263,46.000000,21.000000,2.190476
answer ,2.676322,123.000000,75.000000,1.640000
trickle ,2.392092,64.000000,49.000000,1.306122
obama ,11.059035,2148.000000,840.000000,2.557143
talking ,3.182428,86.000000,45.000000,1.911111
oil ,1.240474,19.000000,8.000000,2.375000
whaaa ,0.000000,1.000000,1.000000,1.000000
everyone ,2.230437,40.000000,19.000000,2.105263
turn ,3.376188,21.000000,15.000000,1.400000
stupid shit ,2.910584,84.000000,35.000000,5.133333
watching ,3.002834,200.000000,128.000000,1.562500
watch ,4.107891,187.000000,82.000000,2.280488
#presidentialdebate ,1.617510,100.000000,63.000000,1.587302
