DocId,ProcessedTweet,OriginalTweet
2811,romney says make sure people have skills they need but he and ryan would cut federal job training #stephenvsnolan,Romney: Says make sure people have skills they need. but he and Ryan would cut federal job training.. #stephenvsnolan @NolanFinleyDN
2813,anyway #teamobama y'all lazy niggas need to get up vote we are choosing our future,Anyway #TeamObama ! Y'all lazy niggas need to get up & vote ! WE are choosing our future !
2815,mitt romney wants to cut taxes on big corporations by trillion over the next decade #debate,Mitt Romney wants to cut taxes on big corporations by $1 trillion over the next decade  http://t.co/UmKSzZdo #debate
2821,romney i know what it takes to get small business growing again to hire people #debates,Romney: I know what it takes to get small business growing again --  to hire people. #debates
2828,if you rearrange the letters in mitt romney it'll spell out satan,If you rearrange the letters in Mitt Romney it'll spell out Satan.
2830,mitt romney scares me so much and i'm not even american,Mitt romney scares me so much and I'm not even american...
2831,wind solar biofuels hmmmhow many times have i heard that before #debate #tcot #mitt,Wind!  Solar!  Biofuels!  Hmmm....how many times have I heard that before?  #debate #tcot #mitt
2832,who is planning on watching the presidential debate tonight i'm stoked for it #letsgoobama #obama2012,RT @daniel__oxford: Who is planning on watching the Presidential Debate tonight?? I'm stoked for it! #LETSGOOBAMA #OBAMA2012
2835,oh romney you don't have a tax cut funny shit man funny shit #teamobama,Oh Romney you don't have a tax cut? FUNNY SHIT MAN FUNNY SHIT. #TEAMOBAMA
2837,hell how much is a trillion that was a lot of trillions #debates #obama2012,Hell --  how much is a trillion?? That was a lot of trillions #Debates #Obama2012
2845,if you really look into this political shit and really do your research you learn that mitt romney is a motherfucking idiot,If you REALLY look into this political shit --  and really do your research --  you learn that Mitt Romney is a motherfucking IDIOT.
2846,will be the same now for the romney answer watch the split screen #debates,Will be the same now for the Romney answer. Watch the split screen. #debates
2847,mitt romney's cheeks don't move this isn't a criticism i'm just confused,Mitt Romney's cheeks don't move. This isn't a criticism --  I'm just confused.
2848,lehrer explains tonights drinking game take a sip every time i say zing in response to a clearly rehearsed line,RT @TheDailyEdge: Lehrer explains tonights drinking game: Take a sip every time I say Zing! in response to a clearly rehearsed line  ...
2851,i honestly don't want romney or obama to be president either way we're fucked,I honestly don't want Romney or Obama to be president either way we're fucked
2856,fuckkk mitt romney he trying to keep the rich rich fuck you dude,Fuckkk Mitt Romney --  he trying to keep the rich rich. Fuck you dude.
2857,schoolwork is gonna have to take a timeout for now the presidential #debates are on and it need to be a priority,Schoolwork is gonna have to take a timeout for now. The Presidential #Debates are on and it need to be a priority!
2859,isn't trickle down government when we give bigger tax cuts to companies than to middle class workers #debates,Isn't trickle down government when we give bigger tax cuts to companies than to middle class workers? #debates
2860,i wonder if mitt is just going to repeat everything obama has said and repackage it as his own idea #moron #debates,I wonder if Mitt is just going to repeat everything Obama has said and repackage it as his own idea. #moron #debates
2861,when mitt romney speaks i have to laugh all i hear is bullshit,When Mitt Romney speaks  --  I have to laugh  --  all I hear is bullshit.
2863,mitt is making that i have a weird thing on my tongue face #mockthevote #debates,Mitt is making that I have a weird thing on my tongue face #MockTheVote #Debates
2865,#cantafford4more years of mitt romney buying new twitter hashtags every week to try and win over the of people who,RT @paul_merrill: #CantAfford4More years of Mitt Romney buying new twitter hashtags every week to try and win over the 90% of people who ...
2867,mitt romney don't pay no tax mitt romney don't pay no tax,Mitt Romney don't pay no tax mitt Romney don't pay no tax
2868,mitt romney sorry my nigga nobody likes you well atleast people don't like you from homestead,Mitt Romney --  sorry my nigga nobody likes you --  well atleast 99% people don't like you from homestead
2869,mitt romney doesn't know what it takes to get small business going he knows what it take to get jobs going to china #p2 #tcot #debate,Mitt Romney doesn't know what it takes to get small business going. He knows what it take to get jobs going to China. #p2 #tcot #debate
2870,mitt romney looks like lil miss makeup ease up with the cosmetics,Mitt Romney looks like Lil Miss Makeup! Ease up with the cosmetics!
2872,cut taxes skewed toward the rich romney plan cuts taxes across the boardthe rich already pay while poor pay none #denverdebate,Cut taxes --  skewed toward the rich.. Romney plan cuts taxes across the board.The rich ALREADY pay 70% while poor pay NONE.  #DenverDebate
2874,mitt romney is protecting the obama is protecting them slightly less,Mitt Romney is protecting the 1% --  Obama is protecting them slightly less
2878,debate drinking game take a shot every time you laugh at something mitt romney says,Debate Drinking Game: take a shot every time you laugh at something Mitt Romney says
2879,i really don't think mitt romney has a shot in hell at winning this election #ohwell #kkk,i really don't think mitt romney has a shot in hell at winning this election #ohwell #kkk
2880,yup there's the we've still got a lot to do line and that invest word #debate2012 #romneyryan2012,Yup there's the we've still got a lot to do line and that invest word... #Debate2012 #RomneyRyan2012
2881,#denverdebate #fnrdebate #obama saying the same lines he used in last yrs he has not built anything,#denverdebate #FNRDebate #obama saying the same lines he used in 2008 & last 4 yrs HE HAS NOT BUILT ANYTHING!
2882,mitt romney jobs yeah i can talk about jobs i want this negros job right here #tfydebate #debates,Mitt Romney: Jobs?  Yeah --  I can talk about jobs.  I want this Negros job right here. #TFYdebate #debates
2885,#debate #obama2012 everyone turn to cbs nbc or whatever your preference idc whatever just watch goddamn don't be ignorant for once,#Debate #Obama2012 everyone turn to CBS NBC or whatever your preference idc whatever just watch goddamn don't be ignorant for once
2886,lol ooooooh he's makin this shit up that story was straight outta his campaign ads #romney,Lol ooooooh he's makin this shit up!!!! That story was straight outta his campaign ads #Romney
2887,how will schools be best if you want to cut education oh god this guy should just debate himself #romney #debate,How will schools be best if you want to cut education? OH GOD THIS GUY SHOULD JUST DEBATE HIMSELF #Romney #debate
2888,years ago i became the luckiest man on earth because agreed to marry me #denverdebate,@BarackObama: 20 years ago --  I became the luckiest man on earth because @MichelleObama agreed to marry me. #DenverDebate
2889,o rt who is really playing the #debates drinking game tonight your liver is not about that life,o/ RT @DeolaCola: Who is really playing the #Debates drinking game tonight??? Your liver is not about that life!
2890,one mention for education and tuition and another for clean energy for obama #debates,One mention for education and tuition --  and another for clean energy. +2 for Obama. #Debates
